Order_ID,Order_Line_No,Order_Date,Channel,Order_Priority,Order_Size_Lines,SKU_ID,Category,Subcategory,Quantity,Width_cm,Depth_cm,Height_cm,Weight_kg,Storage_Type,Criticality,Shelf_Life_Days,Unit_Value_INR,Avg_Daily_Demand,Demand_CV,Demand_StdDev,Avg_Weekly_Demand,Picking_Frequency_Weekly,Current_Zone,Current_Aisle,Current_Rack,Current_Bin_Capacity_Units,Distance_From_Dispatch_m,Picker_Travel_Distance_m,Picking_Time_sec,Observed_SKU_90D_Demand,Observed_SKU_Order_Frequency,ABC_Class,XYZ_Class,ABC_XYZ_Class
ORD00462,6,2026-03-19,App,Standard,7,SKU115,Personal Care,Oral Care,1,21.5,20.3,8.0,2.54,Ambient,Medium,180,1486.43,20,0.31,6.2,140,103.7,Z6,A2,R6,30,63.5,60.3,24.62,30,17,A,Y,AY
ORD00462,7,2026-03-19,App,Standard,7,SKU104,Personal Care,Oral Care,3,10.6,21.7,23.3,2.95,Ambient,Medium,365,1008.62,31,0.19,5.89,217,198.5,Z7,A1,R6,30,67.5,75.03,24.62,50,18,A,X,AX
ORD00463,1,2026-01-23,App,Standard,5,SKU006,Personal Care,Bath & Body,3,6.9,5.5,24.4,4.75,Fragile,Medium,30,431.37,14,0.21,2.94,98,117.4,Z6,A5,R6,30,75.5,85.57,35.48,41,16,B,X,BX
ORD00463,2,2026-01-23,App,Standard,5,SKU041,Personal Care,Hair Care,3,17.1,11.1,28.2,3.02,Ambient,High,365,612.15,6,0.34,2.04,42,45.6,Z5,A5,R6,30,67.5,72.05,31.24,43,26,B,Y,BY
ORD00463,3,2026-01-23,App,Standard,5,SKU062,Personal Care,Hair Care,1,25.3,8.9,20.5,2.83,Ambient,Low,90,835.88,12,0.52,6.24,84,72.8,Z1,A3,R2,50,21.5,22.03,17.17,40,22,A,Z,AZ
ORD00463,4,2026-01-23,App,Standard,5,SKU104,Personal Care,Oral Care,4,10.6,21.7,23.3,2.95,Ambient,Medium,365,1008.62,31,0.19,5.89,217,198.5,Z7,A1,R6,30,67.5,59.73,22.24,50,18,A,X,AX
ORD00463,5,2026-01-23,App,Standard,5,SKU084,Personal Care,Oral Care,3,8.4,15.7,14.9,5.46,Ambient,Low,180,1772.39,16,0.3,4.8,112,81.8,Z5,A5,R3,30,63.0,65.51,34.69,28,13,A,Y,AY
ORD00464,1,2026-03-06,App,Express,6,SKU113,Health & Wellness,Vitamins,2,30.6,16.3,36.5,3.62,HighValue,Medium,90,1210.42,16,0.18,2.88,112,122.1,Z6,A3,R1,40,60.0,51.95,24.86,30,13,A,X,AX
ORD00464,2,2026-03-06,App,Express,6,SKU038,Health & Wellness,Wellness,1,18.1,23.3,38.8,2.23,Ambient,Low,730,1076.64,20,0.29,5.8,140,122.8,Z7,A3,R1,40,68.0,78.11,25.93,56,25,A,Y,AY
ORD00464,3,2026-03-06,App,Express,6,SKU019,Health & Wellness,OTC,1,29.3,27.0,5.9,5.92,HighValue,High,730,1558.71,7,0.54,3.78,49,56.1,Z4,A3,R6,30,51.5,54.29,24.68,41,25,A,Z,AZ
ORD00464,4,2026-03-06,App,Express,6,SKU001,Health & Wellness,OTC,1,27.7,26.5,10.3,1.36,Ambient,Medium,180,964.18,40,0.17,6.8,280,345.5,Z6,A5,R3,30,71.0,67.9,34.18,52,18,A,X,AX
ORD00464,5,2026-03-06,App,Express,6,SKU015,Health & Wellness,Wellness,2,29.5,12.5,28.2,7.52,HighValue,Low,30,1342.79,21,0.16,3.36,147,115.5,Z8,A1,R5,50,74.0,86.92,24.67,78,32,A,X,AX
ORD00464,6,2026-03-06,App,Express,6,SKU012,Health & Wellness,Wellness,1,20.2,26.3,7.4,0.64,Ambient,Medium,365,1080.27,7,0.27,1.89,49,51.0,Z2,A2,R1,40,24.0,25.01,14.16,21,13,B,Y,BY
ORD00465,1,2026-01-28,App,Standard,2,SKU059,Pet Care,Pet Hygiene,5,14.5,23.0,31.6,6.99,Fragile,Low,730,1239.81,41,0.16,6.56,287,246.3,Z7,A2,R5,50,70.0,73.87,28.37,67,20,A,X,AX
ORD00465,2,2026-01-28,App,Standard,2,SKU049,Personal Care,Bath & Body,2,17.1,11.8,23.9,3.56,Ambient,Medium,365,469.4,6,0.55,3.3,42,31.5,Z5,A1,R1,40,44.0,41.75,17.95,44,39,B,Z,BZ
ORD00466,1,2026-02-22,Web,Standard,5,SKU046,Pet Care,Cat Food,2,14.2,20.5,26.3,5.95,Ambient,Low,730,169.11,14,0.55,7.7,98,81.5,Z6,A1,R3,30,55.0,60.28,19.76,34,22,C,Z,CZ
ORD00466,2,2026-02-22,Web,Standard,5,SKU069,Grocery,Cooking,2,24.1,16.6,29.5,5.23,Ambient,Low,180,231.11,8,0.44,3.52,56,46.4,Z7,A3,R4,40,72.5,80.36,30.29,36,23,C,Y,CY
ORD00466,3,2026-02-22,Web,Standard,5,SKU044,Pet Care,Cat Food,3,22.2,16.7,20.4,1.56,Ambient,Medium,30,736.26,14,0.33,4.62,98,72.6,Z7,A3,R5,50,74.0,80.63,27.38,79,32,A,Y,AY
ORD00466,4,2026-02-22,Web,Standard,5,SKU070,Household,Laundry,2,33.5,22.4,23.9,4.74,Ambient,Medium,180,1117.78,38,0.16,6.08,266,323.6,Z6,A5,R5,50,74.0,75.71,39.57,89,29,A,X,AX
ORD00466,5,2026-02-22,Web,Standard,5,SKU029,Pet Care,Cat Food,1,19.2,11.5,13.7,5.14,Ambient,Medium,90,805.77,15,0.3,4.5,105,114.7,Z6,A1,R5,50,58.0,51.27,20.66,35,17,A,Y,AY
ORD00467,1,2026-01-19,App,Express,5,SKU006,Personal Care,Bath & Body,2,6.9,5.5,24.4,4.75,Fragile,Medium,30,431.37,14,0.21,2.94,98,117.4,Z6,A5,R6,30,75.5,82.28,34.59,41,16,B,X,BX
ORD00467,2,2026-01-19,App,Express,5,SKU092,Personal Care,Skin Care,2,29.3,25.9,39.4,0.77,Ambient,Medium,180,955.22,1,0.63,0.63,7,7.2,Z7,A5,R2,50,77.5,76.32,30.06,8,7,C,Z,CZ
ORD00467,3,2026-01-19,App,Express,5,SKU062,Personal Care,Hair Care,2,25.3,8.9,20.5,2.83,Ambient,Low,90,835.88,12,0.52,6.24,84,72.8,Z1,A3,R2,50,21.5,22.86,19.53,40,22,A,Z,AZ
ORD00467,4,2026-01-19,App,Express,5,SKU112,Personal Care,Oral Care,1,5.8,9.7,23.1,7.32,Ambient,Medium,60,1793.55,2,0.88,1.76,14,12.0,Z8,A3,R2,50,77.5,85.38,27.38,36,24,A,Z,AZ
ORD00467,5,2026-01-19,App,Express,5,SKU031,Personal Care,Hair Care,4,19.3,28.6,15.5,3.18,Ambient,Medium,730,994.38,25,0.27,6.75,175,180.6,Z6,A4,R3,30,67.0,72.88,31.13,39,15,A,Y,AY
ORD00468,1,2026-01-30,App,Standard,3,SKU113,Health & Wellness,Vitamins,3,30.6,16.3,36.5,3.62,HighValue,Medium,90,1210.42,16,0.18,2.88,112,122.1,Z6,A3,R1,40,60.0,54.34,28.94,30,13,A,X,AX
ORD00468,2,2026-01-30,App,Standard,3,SKU064,Health & Wellness,Wellness,2,32.1,24.4,13.1,6.44,HighValue,Low,90,1228.03,12,0.5,6.0,84,92.1,Z2,A4,R2,50,33.5,37.68,25.61,22,14,B,Y,BY
ORD00468,3,2026-01-30,App,Standard,3,SKU063,Health & Wellness,Vitamins,2,22.2,19.4,39.7,2.43,Ambient,Medium,730,1406.5,14,0.21,2.94,98,121.1,Z7,A1,R4,40,64.5,63.11,22.18,31,15,A,X,AX
ORD00469,1,2026-03-01,App,Standard,4,SKU025,Grocery,Snacks,1,23.2,13.1,20.5,5.44,Ambient,High,730,326.2,37,0.22,8.14,259,193.4,Z6,A4,R1,40,64.0,64.04,32.21,80,27,B,X,BX
ORD00469,2,2026-03-01,App,Standard,4,SKU015,Health & Wellness,Wellness,2,29.5,12.5,28.2,7.52,HighValue,Low,30,1342.79,21,0.16,3.36,147,115.5,Z8,A1,R5,50,74.0,64.87,26.31,78,32,A,X,AX
ORD00469,3,2026-03-01,App,Standard,4,SKU003,Household,Cleaning,2,31.1,12.5,27.4,4.91,Ambient,Medium,365,1655.33,5,0.86,4.3,35,36.0,Z5,A4,R6,30,63.5,66.55,28.97,52,40,A,Z,AZ
ORD00469,4,2026-03-01,App,Standard,4,SKU041,Personal Care,Hair Care,3,17.1,11.1,28.2,3.02,Ambient,High,365,612.15,6,0.34,2.04,42,45.6,Z5,A5,R6,30,67.5,79.55,31.88,43,26,B,Y,BY
ORD00470,1,2026-03-07,Web,Standard,4,SKU026,Household,Home Care,1,29.6,23.8,28.5,1.87,Frozen,Low,180,1110.01,43,0.15,6.45,301,337.9,Z6,A1,R6,30,59.5,57.18,23.63,80,26,A,X,AX
ORD00470,2,2026-03-07,Web,Standard,4,SKU003,Household,Cleaning,1,31.1,12.5,27.4,4.91,Ambient,Medium,365,1655.33,5,0.86,4.3,35,36.0,Z5,A4,R6,30,63.5,73.89,29.02,52,40,A,Z,AZ
ORD00470,3,2026-03-07,Web,Standard,4,SKU048,Household,Home Care,3,21.3,21.2,36.8,6.63,Ambient,Low,730,1488.03,8,0.38,3.04,56,67.6,Z6,A3,R6,30,67.5,62.91,29.63,35,15,A,Y,AY
ORD00470,4,2026-03-07,Web,Standard,4,SKU088,Household,Cleaning,3,32.2,13.7,30.5,6.57,Ambient,Low,60,332.96,13,0.4,5.2,91,71.4,Z1,A2,R4,40,20.5,17.51,18.74,63,34,B,Y,BY
ORD00471,1,2026-02-13,Web,Standard,7,SKU085,Grocery,Snacks,1,13.7,8.0,22.4,3.5,Ambient,Low,365,1504.2,28,0.21,5.88,196,224.1,Z5,A5,R5,50,66.0,81.94,36.06,65,22,A,X,AX
ORD00471,2,2026-02-13,Web,Standard,7,SKU072,Health & Wellness,Vitamins,1,24.3,19.9,5.7,6.32,HighValue,Low,365,389.24,6,0.45,2.7,42,48.6,Z6,A2,R4,40,60.5,53.74,25.04,54,33,B,Y,BY
ORD00471,3,2026-02-13,Web,Standard,7,SKU042,Grocery,Beverages,3,10.8,8.0,23.8,6.12,Ambient,Medium,730,1071.52,8,0.29,2.32,56,62.6,Z4,A1,R1,40,36.0,37.22,16.7,43,26,A,Y,AY
ORD00471,4,2026-02-13,Web,Standard,7,SKU062,Personal Care,Hair Care,1,25.3,8.9,20.5,2.83,Ambient,Low,90,835.88,12,0.52,6.24,84,72.8,Z1,A3,R2,50,21.5,20.17,17.66,40,22,A,Z,AZ
ORD00471,5,2026-02-13,Web,Standard,7,SKU068,Grocery,Cooking,1,25.2,21.8,25.5,6.6,Ambient,Low,30,1124.7,14,0.25,3.5,98,119.4,Z8,A1,R3,30,71.0,69.11,24.98,35,16,A,X,AX
ORD00471,6,2026-02-13,Web,Standard,7,SKU053,Grocery,Cooking,2,18.1,22.5,9.2,7.79,Ambient,Low,365,49.27,7,0.53,3.71,49,45.3,Z8,A2,R1,40,72.0,72.34,28.07,44,30,C,Z,CZ
ORD00471,7,2026-02-13,Web,Standard,7,SKU040,Grocery,Beverages,1,13.3,5.3,38.2,0.78,Ambient,Medium,730,870.07,22,0.29,6.38,154,168.1,Z8,A2,R4,40,76.5,67.53,23.9,31,16,B,Y,BY
ORD00472,1,2026-02-26,App,Standard,3,SKU090,Grocery,Breakfast,2,23.9,24.9,25.7,2.88,Ambient,Low,90,1501.26,6,0.39,2.34,42,31.2,Z7,A1,R3,30,63.0,68.84,22.29,36,19,A,Y,AY
ORD00472,2,2026-02-26,App,Standard,3,SKU088,Household,Cleaning,1,32.2,13.7,30.5,6.57,Ambient,Low,60,332.96,13,0.4,5.2,91,71.4,Z1,A2,R4,40,20.5,22.35,19.22,63,34,B,Y,BY
ORD00472,3,2026-02-26,App,Standard,3,SKU032,Grocery,Snacks,2,5.9,13.4,28.8,3.29,Ambient,Low,365,973.07,9,0.38,3.42,63,75.5,Z5,A2,R2,50,49.5,57.68,20.46,47,27,A,Y,AY
ORD00473,1,2026-01-27,App,Standard,2,SKU045,Household,Cleaning,1,21.9,12.6,39.8,1.04,Ambient,Medium,60,1401.86,7,0.29,2.03,49,44.6,Z5,A2,R1,40,48.0,41.22,20.41,18,14,B,Y,BY
ORD00473,2,2026-01-27,App,Standard,2,SKU043,Household,Cleaning,2,15.8,12.6,29.8,1.1,Fragile,Low,90,1262.92,8,0.34,2.72,56,43.1,Z1,A3,R1,40,20.0,17.16,17.03,28,17,A,Y,AY
ORD00474,1,2026-02-25,Web,Standard,4,SKU113,Health & Wellness,Vitamins,3,30.6,16.3,36.5,3.62,HighValue,Medium,90,1210.42,16,0.18,2.88,112,122.1,Z6,A3,R1,40,60.0,59.75,29.25,30,13,A,X,AX
ORD00474,2,2026-02-25,Web,Standard,4,SKU015,Health & Wellness,Wellness,3,29.5,12.5,28.2,7.52,HighValue,Low,30,1342.79,21,0.16,3.36,147,115.5,Z8,A1,R5,50,74.0,90.01,25.25,78,32,A,X,AX
ORD00474,3,2026-02-25,Web,Standard,4,SKU094,Health & Wellness,Wellness,1,7.4,21.6,37.1,2.55,Ambient,Medium,30,574.51,7,0.48,3.36,49,44.5,Z5,A3,R1,40,52.0,45.24,24.29,19,14,C,Y,CY
ORD00474,4,2026-02-25,Web,Standard,4,SKU050,Health & Wellness,Wellness,1,35.0,21.8,14.4,0.42,Ambient,High,60,1794.58,5,0.88,4.4,35,32.9,Z3,A3,R2,50,37.5,38.67,22.43,22,20,A,Z,AZ
ORD00475,1,2026-02-07,Web,Standard,2,SKU055,Personal Care,Skin Care,3,28.7,15.4,37.7,4.11,Ambient,Low,365,1054.36,14,0.21,2.94,98,104.2,Z8,A4,R1,40,80.0,91.72,35.33,38,17,A,X,AX
ORD00475,2,2026-02-07,Web,Standard,2,SKU034,Personal Care,Hair Care,1,21.2,30.0,17.2,5.24,Ambient,Medium,60,378.87,12,0.26,3.12,84,59.7,Z3,A4,R1,40,40.0,40.77,26.39,18,13,C,Y,CY
ORD00476,1,2026-01-22,App,Standard,3,SKU101,Personal Care,Hair Care,1,14.6,7.5,30.0,2.75,Ambient,High,180,1260.53,18,0.2,3.6,126,97.8,Z7,A2,R3,30,67.0,61.96,25.0,22,11,B,X,BX
ORD00476,2,2026-01-22,App,Standard,3,SKU031,Personal Care,Hair Care,3,19.3,28.6,15.5,3.18,Ambient,Medium,730,994.38,25,0.27,6.75,175,180.6,Z6,A4,R3,30,67.0,61.55,30.77,39,15,A,Y,AY
ORD00476,3,2026-01-22,App,Standard,3,SKU008,Personal Care,Bath & Body,1,26.9,21.8,39.4,0.88,Ambient,High,60,365.07,4,0.63,2.52,28,27.9,Z2,A1,R2,50,21.5,22.58,14.14,20,19,C,Z,CZ
ORD00477,1,2026-01-08,App,Standard,3,SKU025,Grocery,Snacks,3,23.2,13.1,20.5,5.44,Ambient,High,730,326.2,37,0.22,8.14,259,193.4,Z6,A4,R1,40,64.0,79.56,31.93,80,27,B,X,BX
ORD00477,2,2026-01-08,App,Standard,3,SKU015,Health & Wellness,Wellness,1,29.5,12.5,28.2,7.52,HighValue,Low,30,1342.79,21,0.16,3.36,147,115.5,Z8,A1,R5,50,74.0,78.56,25.94,78,32,A,X,AX
ORD00477,3,2026-01-08,App,Standard,3,SKU003,Household,Cleaning,1,31.1,12.5,27.4,4.91,Ambient,Medium,365,1655.33,5,0.86,4.3,35,36.0,Z5,A4,R6,30,63.5,67.95,30.72,52,40,A,Z,AZ
ORD00478,1,2026-02-21,Web,Express,5,SKU059,Pet Care,Pet Hygiene,1,14.5,23.0,31.6,6.99,Fragile,Low,730,1239.81,41,0.16,6.56,287,246.3,Z7,A2,R5,50,70.0,70.21,29.81,67,20,A,X,AX
ORD00478,2,2026-02-21,Web,Express,5,SKU049,Personal Care,Bath & Body,1,17.1,11.8,23.9,3.56,Ambient,Medium,365,469.4,6,0.55,3.3,42,31.5,Z5,A1,R1,40,44.0,45.98,15.18,44,39,B,Z,BZ
ORD00478,3,2026-02-21,Web,Express,5,SKU023,Baby Care,Baby Hygiene,2,27.1,9.9,20.1,7.6,Ambient,Medium,30,1302.56,6,0.87,5.22,42,36.3,Z3,A4,R6,30,47.5,55.1,26.11,20,16,B,Z,BZ
ORD00478,4,2026-02-21,Web,Express,5,SKU117,Grocery,Snacks,2,11.8,28.7,23.2,2.34,Ambient,High,90,247.18,3,0.87,2.61,21,18.2,Z2,A5,R5,50,42.0,45.62,25.78,10,8,C,Z,CZ
ORD00478,5,2026-02-21,Web,Express,5,SKU108,Pet Care,Pet Hygiene,2,16.6,29.3,22.4,4.03,Ambient,Medium,730,778.49,12,0.52,6.24,84,78.7,Z4,A1,R5,50,42.0,49.04,15.95,32,20,B,Z,BZ
ORD00479,1,2026-02-20,Web,Standard,3,SKU001,Health & Wellness,OTC,2,27.7,26.5,10.3,1.36,Ambient,Medium,180,964.18,40,0.17,6.8,280,345.5,Z6,A5,R3,30,71.0,78.53,34.63,52,18,A,X,AX
ORD00479,2,2026-02-20,Web,Standard,3,SKU067,Health & Wellness,Vitamins,1,19.0,6.9,31.4,1.88,Ambient,Medium,365,674.25,10,0.49,4.9,70,79.4,Z1,A4,R1,40,24.0,23.77,20.68,28,20,B,Y,BY
ORD00479,3,2026-02-20,Web,Standard,3,SKU109,Health & Wellness,OTC,2,8.1,13.2,15.3,3.62,Ambient,Low,730,1569.32,5,0.55,2.75,35,31.3,Z3,A5,R1,40,44.0,52.75,29.36,22,19,A,Z,AZ
ORD00480,1,2026-01-10,App,Standard,4,SKU045,Household,Cleaning,1,21.9,12.6,39.8,1.04,Ambient,Medium,60,1401.86,7,0.29,2.03,49,44.6,Z5,A2,R1,40,48.0,50.8,18.68,18,14,B,Y,BY
ORD00480,2,2026-01-10,App,Standard,4,SKU073,Household,Home Care,1,12.0,24.4,32.6,4.81,Ambient,High,365,469.91,8,0.49,3.92,56,44.6,Z6,A5,R1,40,68.0,79.52,32.64,26,15,C,Y,CY
ORD00480,3,2026-01-10,App,Standard,4,SKU070,Household,Laundry,3,33.5,22.4,23.9,4.74,Ambient,Medium,180,1117.78,38,0.16,6.08,266,323.6,Z6,A5,R5,50,74.0,71.33,39.04,89,29,A,X,AX
ORD00480,4,2026-01-10,App,Standard,4,SKU099,Household,Laundry,1,29.0,8.5,13.8,5.17,Ambient,Low,365,1535.82,7,0.5,3.5,49,42.0,Z8,A1,R6,30,75.5,67.9,24.01,38,24,A,Y,AY
ORD00481,1,2026-02-26,App,Standard,4,SKU054,Grocery,Staples,2,24.4,8.8,37.6,2.41,Ambient,Medium,180,457.62,4,0.87,3.48,28,28.1,Z4,A4,R3,30,51.0,55.93,24.99,24,16,C,Z,CZ
ORD00481,2,2026-02-26,App,Standard,4,SKU020,Grocery,Staples,1,30.8,10.6,33.6,3.74,Ambient,Low,30,1196.56,11,0.51,5.61,77,70.8,Z8,A4,R3,30,83.0,72.01,31.33,37,19,A,Z,AZ
ORD00481,3,2026-02-26,App,Standard,4,SKU053,Grocery,Cooking,1,18.1,22.5,9.2,7.79,Ambient,Low,365,49.27,7,0.53,3.71,49,45.3,Z8,A2,R1,40,72.0,73.25,26.44,44,30,C,Z,CZ
ORD00481,4,2026-02-26,App,Standard,4,SKU089,Baby Care,Diapers,1,23.8,16.6,24.7,4.68,Ambient,Medium,365,598.69,2,0.88,1.76,14,17.3,Z2,A1,R6,30,27.5,33.09,16.97,18,14,C,Z,CZ
ORD00482,1,2026-02-24,Web,Express,4,SKU034,Personal Care,Hair Care,1,21.2,30.0,17.2,5.24,Ambient,Medium,60,378.87,12,0.26,3.12,84,59.7,Z3,A4,R1,40,40.0,41.35,23.71,18,13,C,Y,CY
ORD00482,2,2026-02-24,Web,Express,4,SKU103,Grocery,Staples,2,24.2,20.6,7.2,6.71,Ambient,Medium,365,454.44,1,0.52,0.52,7,5.5,Z5,A3,R5,50,58.0,72.02,26.56,10,7,C,Z,CZ
ORD00482,3,2026-02-24,Web,Express,4,SKU089,Baby Care,Diapers,2,23.8,16.6,24.7,4.68,Ambient,Medium,365,598.69,2,0.88,1.76,14,17.3,Z2,A1,R6,30,27.5,26.21,16.73,18,14,C,Z,CZ
ORD00482,4,2026-02-24,Web,Express,4,SKU079,Dairy & Chilled,Dairy,1,33.7,19.0,28.5,3.35,Chilled,High,180,1565.86,5,0.43,2.15,35,38.4,Z7,A4,R6,30,79.5,93.47,31.77,18,16,B,Y,BY
ORD00483,1,2026-02-12,App,Standard,4,SKU041,Personal Care,Hair Care,1,17.1,11.1,28.2,3.02,Ambient,High,365,612.15,6,0.34,2.04,42,45.6,Z5,A5,R6,30,67.5,65.48,33.29,43,26,B,Y,BY
ORD00483,2,2026-02-12,App,Standard,4,SKU015,Health & Wellness,Wellness,3,29.5,12.5,28.2,7.52,HighValue,Low,30,1342.79,21,0.16,3.36,147,115.5,Z8,A1,R5,50,74.0,67.28,25.3,78,32,A,X,AX
ORD00483,3,2026-02-12,App,Standard,4,SKU025,Grocery,Snacks,2,23.2,13.1,20.5,5.44,Ambient,High,730,326.2,37,0.22,8.14,259,193.4,Z6,A4,R1,40,64.0,76.95,34.52,80,27,B,X,BX
ORD00483,4,2026-02-12,App,Standard,4,SKU003,Household,Cleaning,1,31.1,12.5,27.4,4.91,Ambient,Medium,365,1655.33,5,0.86,4.3,35,36.0,Z5,A4,R6,30,63.5,77.5,31.25,52,40,A,Z,AZ
ORD00484,1,2026-03-31,App,Standard,4,SKU046,Pet Care,Cat Food,1,14.2,20.5,26.3,5.95,Ambient,Low,730,169.11,14,0.55,7.7,98,81.5,Z6,A1,R3,30,55.0,54.09,22.73,34,22,C,Z,CZ
ORD00484,2,2026-03-31,App,Standard,4,SKU044,Pet Care,Cat Food,2,22.2,16.7,20.4,1.56,Ambient,Medium,30,736.26,14,0.33,4.62,98,72.6,Z7,A3,R5,50,74.0,77.3,27.91,79,32,A,Y,AY
ORD00484,3,2026-03-31,App,Standard,4,SKU070,Household,Laundry,5,33.5,22.4,23.9,4.74,Ambient,Medium,180,1117.78,38,0.16,6.08,266,323.6,Z6,A5,R5,50,74.0,74.63,40.11,89,29,A,X,AX
ORD00484,4,2026-03-31,App,Standard,4,SKU056,Pet Care,Cat Food,1,15.0,24.1,18.2,7.47,Ambient,Low,180,439.57,13,0.4,5.2,91,102.5,Z3,A2,R2,50,33.5,31.63,20.82,9,7,C,Y,CY
ORD00485,1,2026-02-01,App,Standard,4,SKU025,Grocery,Snacks,5,23.2,13.1,20.5,5.44,Ambient,High,730,326.2,37,0.22,8.14,259,193.4,Z6,A4,R1,40,64.0,70.99,34.61,80,27,B,X,BX
ORD00485,2,2026-02-01,App,Standard,4,SKU015,Health & Wellness,Wellness,4,29.5,12.5,28.2,7.52,HighValue,Low,30,1342.79,21,0.16,3.36,147,115.5,Z8,A1,R5,50,74.0,68.16,24.94,78,32,A,X,AX
ORD00485,3,2026-02-01,App,Standard,4,SKU003,Household,Cleaning,1,31.1,12.5,27.4,4.91,Ambient,Medium,365,1655.33,5,0.86,4.3,35,36.0,Z5,A4,R6,30,63.5,63.29,31.52,52,40,A,Z,AZ
ORD00485,4,2026-02-01,App,Standard,4,SKU057,Grocery,Breakfast,1,16.4,29.7,32.7,5.25,Ambient,Low,365,614.29,6,0.86,5.16,42,31.7,Z7,A2,R1,40,64.0,63.55,26.21,30,24,B,Z,BZ
ORD00486,1,2026-03-15,Web,Express,2,SKU025,Grocery,Snacks,3,23.2,13.1,20.5,5.44,Ambient,High,730,326.2,37,0.22,8.14,259,193.4,Z6,A4,R1,40,64.0,61.86,31.05,80,27,B,X,BX
ORD00486,2,2026-03-15,Web,Express,2,SKU015,Health & Wellness,Wellness,3,29.5,12.5,28.2,7.52,HighValue,Low,30,1342.79,21,0.16,3.36,147,115.5,Z8,A1,R5,50,74.0,81.04,23.86,78,32,A,X,AX
ORD00487,1,2026-01-18,App,Standard,2,SKU071,Grocery,Beverages,2,33.5,26.4,8.5,5.52,Ambient,Low,180,514.69,16,0.24,3.84,112,138.0,Z4,A4,R6,30,55.5,68.3,31.15,35,15,B,X,BX
ORD00487,2,2026-01-18,App,Standard,2,SKU042,Grocery,Beverages,1,10.8,8.0,23.8,6.12,Ambient,Medium,730,1071.52,8,0.29,2.32,56,62.6,Z4,A1,R1,40,36.0,42.33,18.21,43,26,A,Y,AY
ORD00488,1,2026-02-23,App,Standard,5,SKU031,Personal Care,Hair Care,2,19.3,28.6,15.5,3.18,Ambient,Medium,730,994.38,25,0.27,6.75,175,180.6,Z6,A4,R3,30,67.0,63.36,30.75,39,15,A,Y,AY
ORD00488,2,2026-02-23,App,Standard,5,SKU055,Personal Care,Skin Care,2,28.7,15.4,37.7,4.11,Ambient,Low,365,1054.36,14,0.21,2.94,98,104.2,Z8,A4,R1,40,80.0,97.76,33.73,38,17,A,X,AX
ORD00488,3,2026-02-23,App,Standard,5,SKU062,Personal Care,Hair Care,2,25.3,8.9,20.5,2.83,Ambient,Low,90,835.88,12,0.52,6.24,84,72.8,Z1,A3,R2,50,21.5,24.55,19.4,40,22,A,Z,AZ
ORD00488,4,2026-02-23,App,Standard,5,SKU041,Personal Care,Hair Care,1,17.1,11.1,28.2,3.02,Ambient,High,365,612.15,6,0.34,2.04,42,45.6,Z5,A5,R6,30,67.5,81.56,32.44,43,26,B,Y,BY
ORD00488,5,2026-02-23,App,Standard,5,SKU008,Personal Care,Bath & Body,1,26.9,21.8,39.4,0.88,Ambient,High,60,365.07,4,0.63,2.52,28,27.9,Z2,A1,R2,50,21.5,21.64,12.57,20,19,C,Z,CZ
ORD00489,1,2026-02-14,Web,Standard,2,SKU005,Grocery,Breakfast,1,20.8,20.2,38.8,7.44,Ambient,Medium,180,1791.39,5,0.48,2.4,35,37.0,Z3,A4,R4,40,44.5,54.12,27.52,23,19,A,Y,AY
ORD00489,2,2026-02-14,Web,Standard,2,SKU088,Household,Cleaning,2,32.2,13.7,30.5,6.57,Ambient,Low,60,332.96,13,0.4,5.2,91,71.4,Z1,A2,R4,40,20.5,17.49,19.21,63,34,B,Y,BY
ORD00490,1,2026-01-22,App,Standard,6,SKU052,Grocery,Staples,1,29.7,5.0,35.4,3.75,Ambient,Medium,180,1135.1,36,0.23,8.28,252,281.7,Z8,A5,R5,50,90.0,106.18,39.84,56,20,A,X,AX
ORD00490,2,2026-01-22,App,Standard,6,SKU025,Grocery,Snacks,3,23.2,13.1,20.5,5.44,Ambient,High,730,326.2,37,0.22,8.14,259,193.4,Z6,A4,R1,40,64.0,62.91,32.52,80,27,B,X,BX
ORD00490,3,2026-01-22,App,Standard,6,SKU016,Grocery,Snacks,2,24.0,11.6,22.1,7.25,Ambient,Low,90,103.25,10,0.31,3.1,70,61.8,Z4,A2,R3,30,43.0,45.24,23.21,26,14,C,Y,CY
ORD00490,4,2026-01-22,App,Standard,6,SKU024,Grocery,Breakfast,1,13.9,8.2,19.7,7.53,Ambient,Medium,90,745.78,3,0.6,1.8,21,24.3,Z8,A5,R6,30,91.5,114.14,39.52,13,11,C,Z,CZ
ORD00490,5,2026-01-22,App,Standard,6,SKU040,Grocery,Beverages,2,13.3,5.3,38.2,0.78,Ambient,Medium,730,870.07,22,0.29,6.38,154,168.1,Z8,A2,R4,40,76.5,78.33,25.69,31,16,B,Y,BY
ORD00490,6,2026-01-22,App,Standard,6,SKU090,Grocery,Breakfast,3,23.9,24.9,25.7,2.88,Ambient,Low,90,1501.26,6,0.39,2.34,42,31.2,Z7,A1,R3,30,63.0,65.01,22.16,36,19,A,Y,AY
ORD00491,1,2026-03-17,Web,Standard,4,SKU066,Dairy & Chilled,Dairy,5,21.2,29.3,23.6,7.32,Chilled,Medium,90,1647.44,30,0.12,3.6,210,256.1,Z5,A5,R4,40,64.5,70.53,39.72,52,17,A,X,AX
